,TRACT,hurs,time,ppt,tmax,tmean,tmin,twbs
4018,77477,79.81109153889332,2026-02-16,3.933640808078644,25.400083010693955,19.38663259647494,13.373141417114201,16.91263889046774
4019,77477,69.4861974792955,2026-02-23,0.0,25.063801839402597,19.374326416139773,13.68476297117321,15.782079877133732
4020,77477,67.3928478066209,2026-03-02,0.0,25.382260690003637,18.664344372753526,11.946489020720488,14.80198929292287
4021,77477,78.57285149946395,2026-03-09,4.248386570437384,27.61384053574333,23.74734908133815,19.88073880826291,20.9032710360164
4022,77477,68.53683524465654,2026-03-16,2.148550126403336,26.6055135657909,20.049830413992897,13.494013239720738,16.23071606727533
4023,77477,57.281566991144096,2026-03-23,0.0,24.077869078806362,17.196208756025495,10.314614286030151,12.466432962669284
4024,77477,67.49258076402458,2026-03-30,0.0,28.56933811380439,22.572759490620946,16.576182435628102,18.35818360575483
4025,77477,73.7961238534223,2026-04-06,2.017773124527461,27.30692123554745,23.361942877794505,19.4169883403493,19.94699834210264
4026,77477,72.18720865682788,2026-04-13,4.715061573951254,25.887074409339128,21.40703603738451,16.926759029201083,17.941132749354676
4027,77477,74.53589599203997,2026-04-20,6.129653494875937,28.149972540790767,23.006235287113427,17.86251187061523,19.730308248003524
4028,77477,82.10410246843682,2026-04-27,6.064799645592363,26.858232106175283,23.36323855203799,19.86818391355726,21.005650609658822
4029,77477,73.52994838253449,2026-05-04,11.948727629560727,27.90567490114405,22.9707472913214,18.035837355271056,19.512421956528378
4030,77477,80.8639527482478,2026-05-11,0.803472904568511,28.813746406314213,24.26153190196714,19.70925534035486,21.70193100659019
4031,77477,70.86384203207892,2026-05-18,0.062036319390128,30.637366289844262,25.90728263799583,21.17721397222263,21.900431921840905
4032,77477,81.7524942485934,2026-05-25,20.91467814230054,29.622083174177867,25.07747374034396,20.532735062396597,22.635934581262326
4033,77477,76.89202634109346,2026-06-01,5.778315353098628,31.153606192628313,26.146278446430838,21.138779779905104,22.941318735257184
4034,77477,80.322235167953,2026-06-08,8.761195682174515,31.20025540619572,27.599093877843504,23.997802939643908,24.856711895682146
4035,77477,77.17335838622446,2026-06-15,2.267771606647305,32.85993946043601,29.17512349518914,25.490443947237335,25.913358838196434
4036,77477,84.7615318485296,2026-06-22,13.884414935044129,31.341365863231303,27.919581204379256,24.49759847347979,25.78862718247008
4037,77477,73.39698752830925,2026-06-29,0.0,33.84500288343858,29.54942407314223,25.25383061841183,25.698842303618726
4046,77562,67.3217997321871,2026-01-05,0.0,22.62715896721457,16.250673255120496,9.874128040824926,12.529085052566213
4047,77562,76.89654278742115,2026-01-12,0.52685638209817,23.176042424777027,18.43823682568727,13.700422793997452,15.840411272004664
4048,77562,49.62214634379445,2026-01-19,0.009694043305662,16.638101609357246,10.774558845947997,4.910944561298007,5.793609373301098
4049,77562,84.26793380862952,2026-01-26,9.54246676851153,15.202172945852746,11.3404967121227,7.478764537177104,9.741889571611065
4050,77562,63.02517433279154,2026-02-02,0.634942986947792,11.319111576571279,5.391257852514105,-0.536573986139934,2.149982606140844
4051,77562,66.17370829648036,2026-02-09,2.177433305808859,21.160805846539088,14.893467881705908,8.626128559856365,11.070745589788777
4052,77562,80.05997536761663,2026-02-16,5.072796091092755,23.71870326257417,18.903422605152745,14.088111117552861,16.48485138982415
4053,77562,70.41099064207295,2026-02-23,0.0,23.5852536382214,18.924936277870085,14.264581559069118,15.48324245190022
4054,77562,66.23647056231775,2026-03-02,0.0,23.892562293323994,18.430807172140106,12.969004874804181,14.452376021649496
4055,77562,83.06328832806044,2026-03-09,10.46941645573757,25.39976371909024,22.668294256912926,19.936784900609332,20.483711915327
4056,77562,70.39705321237253,2026-03-16,2.810313660895318,24.986959149918,19.762256823235262,14.537504562111716,16.19081675488612
4057,77562,58.99874949679391,2026-03-23,0.0,22.32988253710597,17.024604079961875,11.719266401828198,12.497136516016488
4058,77562,70.2390461424557,2026-03-30,0.034085459343086,26.3619837558498,21.88301649889289,17.403941101283024,18.079880525695273
